date,microsensor_pm25,hourofday,monthofyear,season,reference_pm25,temperature,humidity
2024-08-30 13:00:00,22.978622974237474,13,8,Summer,17.6,35.36,54.01
2024-08-30 14:00:00,24.13322335190719,14,8,Summer,17.3,36.73,50.02
2024-08-30 15:00:00,22.45853525358581,15,8,Summer,16.8,36.93,48.21
2024-08-30 16:00:00,20.28495408543016,16,8,Summer,15.2,36.49,45.71
2024-08-30 17:00:00,21.1172810985363,17,8,Summer,15.5,32.93,53.13
2024-08-30 18:00:00,23.42688703912811,18,8,Summer,17.4,31.61,59.45
2024-08-30 19:00:00,25.1681986005264,19,8,Summer,19.6,29.23,69.21
2024-08-30 20:00:00,26.30641700844826,20,8,Summer,19.4,27.72,75.36
2024-08-30 21:00:00,26.57063426786226,21,8,Summer,19.5,26.57,85.03
2024-08-30 22:00:00,26.77551326691085,22,8,Summer,20.1,25.64,90.36
2024-08-30 23:00:00,26.101690966279484,23,8,Summer,19.8,24.91,91.48
2024-08-31 00:00:00,26.71709556217615,0,8,Summer,20.4,24.54,93.83
2024-08-31 01:00:00,26.092609621837536,1,8,Summer,18.5,24.34,95.43
2024-08-31 02:00:00,26.78475605450111,2,8,Summer,19.2,23.9,97.16
2024-08-31 03:00:00,26.87660389441114,3,8,Summer,18.6,23.22,98.78
2024-08-31 04:00:00,26.97427173393416,4,8,Summer,18.7,22.37,99.9
2024-08-31 05:00:00,26.503119343853108,5,8,Summer,18.1,21.84,99.9
2024-08-31 06:00:00,26.80683355343914,6,8,Summer,18.4,21.5,99.9
2024-08-31 07:00:00,26.20451638250136,7,8,Summer,18.8,23.48,98.77
2024-08-31 08:00:00,25.45459273160284,8,8,Summer,19.0,25.72,91.44
2024-08-31 09:00:00,23.89022684071176,9,8,Summer,18.9,31.41,70.19
2024-08-31 10:00:00,24.453018260993883,10,8,Summer,19.5,32.49,62.56
2024-08-31 11:00:00,23.809351142169405,11,8,Summer,18.6,34.15,57.44
2024-08-31 12:00:00,21.033482985228275,12,8,Summer,16.4,35.7,50.01
2024-08-31 13:00:00,21.288379894023123,13,8,Summer,16.2,36.23,49.01
2024-08-31 14:00:00,19.502177018523824,14,8,Summer,14.6,36.26,46.21
2024-08-31 15:00:00,17.618647137397364,15,8,Summer,13.2,37.24,43.21
2024-08-31 16:00:00,17.14706176454444,16,8,Summer,12.7,37.55,40.8
2024-08-31 17:00:00,18.54901779123442,17,8,Summer,14.1,32.41,51.92
2024-08-31 18:00:00,19.954248095432696,18,8,Summer,15.2,31.7,57.17
2024-08-31 19:00:00,20.4592278090356,19,8,Summer,15.3,28.94,63.96
2024-08-31 20:00:00,23.65582678171232,20,8,Summer,17.5,26.84,74.23
2024-08-31 21:00:00,25.75861344850459,21,8,Summer,19.2,25.57,82.03
2024-08-31 22:00:00,24.22985782382497,22,8,Summer,18.4,24.51,88.14
2024-08-31 23:00:00,22.50435910078529,23,8,Summer,16.5,23.79,91.11
2024-09-01 00:00:00,21.980234014244147,0,9,Autumn,15.8,22.91,93.39
2024-09-01 01:00:00,21.54889225362011,1,9,Autumn,15.2,22.07,95.84
2024-09-01 02:00:00,20.96953550491019,2,9,Autumn,15.1,21.24,98.48
2024-09-01 03:00:00,21.739398767651146,3,9,Autumn,15.0,21.09,99.35
2024-09-01 04:00:00,23.719161228980006,4,9,Autumn,16.2,20.52,99.79
2024-09-01 05:00:00,32.774960154905884,5,9,Autumn,16.1,21.05,99.02
2024-09-01 06:00:00,20.92548155741492,6,9,Autumn,15.5,21.2,99.07
2024-09-01 07:00:00,21.697231675788636,7,9,Autumn,15.0,22.26,97.29
2024-09-01 08:00:00,19.87717051672082,8,9,Autumn,14.9,25.23,88.24
2024-09-01 09:00:00,17.49521463776718,9,9,Autumn,14.5,30.71,65.7
2024-09-01 10:00:00,17.565188662832828,10,9,Autumn,14.4,32.6,55.31
2024-09-01 11:00:00,18.41416772114654,11,9,Autumn,13.9,33.93,52.11
2024-09-01 12:00:00,18.482752859097232,12,9,Autumn,14.2,34.18,51.71
2024-09-01 13:00:00,16.94732529427202,13,9,Autumn,12.8,36.35,44.17
2024-09-01 14:00:00,15.541401840771517,14,9,Autumn,12.6,34.89,45.16
2024-09-01 15:00:00,16.24744253330764,15,9,Autumn,12.5,33.14,46.97
2024-09-01 16:00:00,8.622453984287043,16,9,Autumn,11.0,21.83,86.18
2024-09-01 17:00:00,6.9677711566427405,17,9,Autumn,5.1,18.84,99.9
2024-09-01 18:00:00,7.340329011722524,18,9,Autumn,5.1,19.19,99.9
2024-09-01 19:00:00,7.997716575789836,19,9,Autumn,5.7,19.43,99.9
2024-09-01 20:00:00,9.380048712356752,20,9,Autumn,6.3,19.16,99.9
2024-09-01 21:00:00,11.70963152944493,21,9,Autumn,7.2,19.18,99.9
2024-09-01 22:00:00,13.232332071913016,22,9,Autumn,8.6,19.3,99.9
2024-09-01 23:00:00,11.72708604292799,23,9,Autumn,8.2,19.35,99.9
2024-09-02 00:00:00,11.852071800604277,0,9,Autumn,8.3,19.4,99.9
2024-09-02 01:00:00,12.477366398124497,1,9,Autumn,8.6,19.41,99.9
2024-09-02 02:00:00,12.83603975045225,2,9,Autumn,9.1,19.29,99.9
2024-09-02 03:00:00,12.994629026530449,3,9,Autumn,9.6,19.35,99.9
2024-09-02 04:00:00,13.772640085426174,4,9,Autumn,10.0,18.98,99.9
2024-09-02 05:00:00,12.790639258270156,5,9,Autumn,10.2,18.82,99.9
2024-09-02 06:00:00,12.303248238269832,6,9,Autumn,9.3,18.49,99.9
2024-09-02 07:00:00,11.506266884294226,7,9,Autumn,9.4,19.48,99.9
2024-09-02 08:00:00,13.071926663630771,8,9,Autumn,11.0,21.05,99.9
2024-09-02 09:00:00,10.05166680155175,9,9,Autumn,9.7,25.33,95.8
2024-09-02 10:00:00,10.04585470893321,10,9,Autumn,8.4,24.9,92.74
2024-09-02 11:00:00,11.846278004281077,11,9,Autumn,8.8,26.04,88.75
2024-09-02 12:00:00,9.617956404780616,12,9,Autumn,8.1,28.92,72.72
2024-09-02 13:00:00,10.84803435894298,13,9,Autumn,8.6,29.95,66.56
2024-09-02 14:00:00,10.292261615505504,14,9,Autumn,7.7,31.65,60.18
2024-09-02 15:00:00,10.04527781914665,15,9,Autumn,7.8,33.26,54.65
2024-09-02 16:00:00,9.664058744640366,16,9,Autumn,7.8,30.17,59.11
2024-09-02 17:00:00,9.877029269156452,17,9,Autumn,7.8,27.42,70.12
2024-09-02 18:00:00,10.108305910378832,18,9,Autumn,8.3,26.19,78.05
2024-09-02 19:00:00,10.978630416510434,19,9,Autumn,8.3,24.45,90.1
2024-09-02 20:00:00,10.625012589319644,20,9,Autumn,8.1,23.32,96.58
2024-09-02 21:00:00,14.878522430570383,21,9,Autumn,11.9,22.95,98.6
2024-09-02 22:00:00,12.628026907673377,22,9,Autumn,11.2,22.15,99.9
2024-09-02 23:00:00,11.320234107823897,23,9,Autumn,8.6,21.73,99.9
2024-09-03 00:00:00,10.517659996326003,0,9,Autumn,8.3,21.56,99.9
2024-09-03 01:00:00,10.065949705695504,1,9,Autumn,7.9,20.88,99.9
2024-09-03 02:00:00,10.407079524906688,2,9,Autumn,8.4,19.81,99.9
2024-09-03 03:00:00,10.438366850222907,3,9,Autumn,8.5,19.55,99.9
2024-09-03 04:00:00,10.321366939600084,4,9,Autumn,8.3,19.46,99.9
2024-09-03 05:00:00,10.580888420524294,5,9,Autumn,8.9,19.1,99.9
2024-09-03 06:00:00,11.285311388636238,6,9,Autumn,9.0,19.49,99.9
2024-09-03 07:00:00,11.897862854017102,7,9,Autumn,11.1,21.48,99.9
2024-09-03 08:00:00,11.060938386836824,8,9,Autumn,10.0,23.69,97.59
2024-09-03 09:00:00,9.900411471289626,9,9,Autumn,9.4,29.36,77.65
2024-09-03 10:00:00,10.642401972799757,10,9,Autumn,8.9,32.1,59.65
2024-09-03 11:00:00,11.555454576522154,11,9,Autumn,8.6,31.92,58.1
2024-09-03 12:00:00,11.215270415994894,12,9,Autumn,8.6,32.48,55.37
2024-09-03 13:00:00,11.962120186928782,13,9,Autumn,9.5,33.44,52.3
2024-09-03 14:00:00,11.76091597904029,14,9,Autumn,9.4,34.29,50.4
2024-09-03 15:00:00,12.139621057454868,15,9,Autumn,9.8,34.08,50.28
2024-09-03 16:00:00,12.023475047265826,16,9,Autumn,9.8,33.18,50.91
2024-09-03 17:00:00,11.53307515195581,17,9,Autumn,9.8,29.53,57.21
2024-09-03 18:00:00,9.591135025941105,18,9,Autumn,8.2,28.61,57.38
2024-09-03 19:00:00,9.29195087541454,19,9,Autumn,8.5,25.52,73.67
2024-09-03 20:00:00,10.43982365818168,20,9,Autumn,7.7,20.56,99.9
2024-09-03 21:00:00,12.630718715231168,21,9,Autumn,8.8,20.91,99.9
2024-09-03 22:00:00,11.831513369995484,22,9,Autumn,8.7,20.81,99.9
2024-09-03 23:00:00,12.66173949904058,23,9,Autumn,8.8,20.67,99.9
2024-09-04 00:00:00,12.78423418571683,0,9,Autumn,8.7,20.46,99.9
2024-09-04 01:00:00,14.803904153846686,1,9,Autumn,9.7,20.49,99.9
2024-09-04 02:00:00,14.76779536741382,2,9,Autumn,10.2,20.33,99.9
2024-09-04 03:00:00,15.423667730232198,3,9,Autumn,10.3,20.13,99.9
2024-09-04 04:00:00,13.79039315226489,4,9,Autumn,9.4,20.13,99.9
2024-09-04 05:00:00,12.626728302845242,5,9,Autumn,8.6,19.97,99.9
2024-09-04 06:00:00,10.501747311680331,6,9,Autumn,7.3,19.83,99.9
2024-09-04 07:00:00,10.32700334920492,7,9,Autumn,8.7,20.36,99.9
2024-09-04 08:00:00,9.9026772663796,8,9,Autumn,7.7,20.96,99.9
2024-09-04 09:00:00,9.10162499125253,9,9,Autumn,6.9,21.96,99.9
2024-09-04 10:00:00,9.096309190092825,10,9,Autumn,7.3,23.11,99.9
2024-09-04 11:00:00,8.815754322720448,11,9,Autumn,6.9,24.76,97.11
2024-09-04 12:00:00,9.817784702281468,12,9,Autumn,7.8,25.73,93.66
2024-09-04 13:00:00,11.735999283586974,13,9,Autumn,9.6,23.96,97.25
2024-09-04 14:00:00,13.739180262001671,14,9,Autumn,10.1,23.01,99.9
2024-09-04 15:00:00,12.447371138143312,15,9,Autumn,9.1,22.79,99.9
2024-09-04 16:00:00,12.124026253585866,16,9,Autumn,8.7,22.68,99.9
2024-09-04 17:00:00,10.90684117670489,17,9,Autumn,7.8,22.99,99.9
2024-09-04 18:00:00,9.643665923444823,18,9,Autumn,7.3,21.84,99.9
2024-09-04 19:00:00,10.347727808484668,19,9,Autumn,7.9,21.11,99.9
2024-09-04 20:00:00,11.381066506795191,20,9,Autumn,8.7,20.51,99.9
2024-09-04 21:00:00,11.843973489071557,21,9,Autumn,8.8,20.14,99.9
2024-09-04 22:00:00,12.5978955423011,22,9,Autumn,8.9,20.16,99.9
2024-09-04 23:00:00,12.604484274865142,23,9,Autumn,9.2,20.06,99.9
2024-09-05 00:00:00,13.6248845808901,0,9,Autumn,9.5,19.43,99.9
2024-09-05 01:00:00,13.297542646677371,1,9,Autumn,9.4,19.21,99.9
2024-09-05 02:00:00,14.2365701337963,2,9,Autumn,9.5,19.25,99.9
2024-09-05 03:00:00,13.580830477134969,3,9,Autumn,9.1,19.22,99.9
2024-09-05 04:00:00,6.907026375848512,4,9,Autumn,5.4,18.87,99.9
2024-09-05 05:00:00,3.247213493950364,5,9,Autumn,2.7,18.47,99.9
2024-09-05 06:00:00,2.752823961958864,6,9,Autumn,1.9,17.77,99.9
2024-09-05 07:00:00,2.3589864704498917,7,9,Autumn,1.7,17.88,99.9
2024-09-05 08:00:00,1.8755431268660647,8,9,Autumn,1.1,16.9,99.9
2024-09-05 09:00:00,1.5107544501924193,9,9,Autumn,0.8,16.46,99.9
2024-09-05 10:00:00,2.012899329387631,10,9,Autumn,2.1,16.72,99.9
2024-09-05 11:00:00,1.7467263476840142,11,9,Autumn,1.3,17.8,99.9
2024-09-05 12:00:00,2.2415482621220564,12,9,Autumn,1.1,20.03,98.53
2024-09-05 13:00:00,2.5219621862802404,13,9,Autumn,1.1,21.77,93.98
2024-09-05 14:00:00,2.5874492365552246,14,9,Autumn,1.5,22.23,91.84
2024-09-05 15:00:00,2.846533238238649,15,9,Autumn,1.5,23.14,88.73
2024-09-05 16:00:00,2.555590744809685,16,9,Autumn,1.5,21.67,91.1
2024-09-05 17:00:00,2.9063042260535674,17,9,Autumn,1.6,20.88,93.97
2024-09-05 18:00:00,2.2930986720071367,18,9,Autumn,1.5,19.91,97.37
2024-09-05 19:00:00,2.1590592339237293,19,9,Autumn,1.5,19.29,99.5
2024-09-05 20:00:00,2.5974171396374786,20,9,Autumn,2.1,17.73,99.9
2024-09-05 21:00:00,3.238730190650137,21,9,Autumn,2.7,17.0,99.9
2024-09-05 22:00:00,3.809250157745816,22,9,Autumn,3.2,16.98,99.9
2024-09-05 23:00:00,2.876511690932703,23,9,Autumn,3.0,16.92,99.9
2024-09-06 00:00:00,3.1904746482051927,0,9,Autumn,3.2,15.91,99.9
2024-09-06 01:00:00,2.6169807919391133,1,9,Autumn,3.3,15.63,99.9
2024-09-06 02:00:00,3.2208202912976898,2,9,Autumn,3.6,15.03,99.9
2024-09-06 03:00:00,2.995751217797836,3,9,Autumn,3.7,15.43,99.9
2024-09-06 04:00:00,2.596330956717212,4,9,Autumn,3.4,14.84,99.9
2024-09-06 05:00:00,2.7275903393211456,5,9,Autumn,3.5,14.56,99.9
2024-09-06 06:00:00,6.342054030162556,6,9,Autumn,4.3,14.4,99.9
2024-09-06 07:00:00,5.829862248065249,7,9,Autumn,7.6,15.45,99.9
2024-09-06 08:00:00,4.243234388305142,8,9,Autumn,3.9,17.94,99.9
2024-09-06 09:00:00,3.9089767018290633,9,9,Autumn,3.2,24.31,87.24
2024-09-06 10:00:00,3.5181708667499656,10,9,Autumn,2.4,26.01,71.81
2024-09-06 11:00:00,3.773530071729697,11,9,Autumn,2.0,26.83,67.99
2024-09-06 12:00:00,4.081806903357365,12,9,Autumn,2.4,27.11,67.34
2024-09-06 13:00:00,4.551175029372412,13,9,Autumn,2.9,28.56,64.22
2024-09-06 14:00:00,4.573997777188858,14,9,Autumn,3.1,28.62,61.72
2024-09-06 15:00:00,5.180709278495895,15,9,Autumn,3.3,29.64,59.62
2024-09-06 16:00:00,5.273771936834603,16,9,Autumn,3.5,28.52,63.02
2024-09-06 17:00:00,5.929946216770741,17,9,Autumn,4.2,26.17,69.02
2024-09-06 18:00:00,6.38012780862046,18,9,Autumn,4.7,24.06,78.35
2024-09-06 19:00:00,6.996231693760961,19,9,Autumn,5.1,22.27,90.47
2024-09-06 20:00:00,10.720425738901092,20,9,Autumn,8.2,20.86,98.02
2024-09-06 21:00:00,10.080267237087062,21,9,Autumn,7.9,19.82,99.9
2024-09-06 22:00:00,9.608506924639869,22,9,Autumn,7.6,19.1,99.9
2024-09-06 23:00:00,7.6039985990695556,23,9,Autumn,6.3,18.46,99.9
2024-09-07 00:00:00,6.497209439214399,0,9,Autumn,5.5,18.05,99.9
2024-09-07 01:00:00,6.959551000357543,1,9,Autumn,5.6,17.52,99.9
2024-09-07 02:00:00,6.168081944832384,2,9,Autumn,5.1,17.12,99.9
2024-09-07 03:00:00,6.690572700837785,3,9,Autumn,5.5,16.58,99.9
2024-09-07 04:00:00,6.675743426205092,4,9,Autumn,5.4,16.28,99.9
2024-09-07 05:00:00,6.556505178048912,5,9,Autumn,5.5,15.86,99.9
2024-09-07 06:00:00,6.832498921682136,6,9,Autumn,5.7,15.72,99.9
2024-09-07 07:00:00,7.389940864299014,7,9,Autumn,5.9,17.18,99.9
2024-09-07 08:00:00,7.301673171212366,8,9,Autumn,5.9,19.85,99.9
2024-09-07 09:00:00,6.082972964541503,9,9,Autumn,5.8,23.75,92.5
2024-09-07 10:00:00,6.422920202065697,10,9,Autumn,5.3,26.65,77.49
2024-09-07 11:00:00,6.286734430146185,11,9,Autumn,5.0,28.13,69.62
2024-09-07 12:00:00,6.738728229609997,12,9,Autumn,4.8,29.99,64.89
2024-09-07 13:00:00,6.332127524143739,13,9,Autumn,4.6,30.34,59.77
2024-09-07 14:00:00,6.3429889030837305,14,9,Autumn,5.1,32.35,52.8
2024-09-07 15:00:00,6.427967489943681,15,9,Autumn,7.9,33.58,49.58
2024-09-07 16:00:00,6.70974826280345,16,9,Autumn,9.5,31.91,53.74
2024-09-07 17:00:00,6.7173280320905056,17,9,Autumn,7.9,29.2,63.38
2024-09-07 18:00:00,6.721319024616833,18,9,Autumn,6.9,27.35,71.99
2024-09-07 19:00:00,7.873613200273127,19,9,Autumn,11.9,25.66,81.84
2024-09-07 20:00:00,8.124940054822208,20,9,Autumn,15.1,24.72,87.94
2024-09-07 21:00:00,8.928618829062398,21,9,Autumn,16.4,24.17,90.17
2024-09-07 22:00:00,8.078007797354182,22,9,Autumn,17.1,23.67,91.73
2024-09-07 23:00:00,7.756190672718128,23,9,Autumn,14.7,23.02,94.9
2024-09-08 00:00:00,4.4605003141294,0,9,Autumn,7.7,22.76,92.87
2024-09-08 01:00:00,4.329963927204599,1,9,Autumn,5.3,21.73,92.25
2024-09-08 02:00:00,4.4408472204460185,2,9,Autumn,5.1,20.78,94.94
2024-09-08 03:00:00,4.1850783050167175,3,9,Autumn,4.4,20.42,97.12
2024-09-08 04:00:00,4.0439124796070205,4,9,Autumn,3.7,19.63,99.9
2024-09-08 05:00:00,4.076961842439437,5,9,Autumn,3.0,18.79,99.9
2024-09-08 06:00:00,4.159134389709719,6,9,Autumn,3.2,18.44,99.9
2024-09-08 07:00:00,4.301524874644311,7,9,Autumn,3.4,18.44,99.9
2024-09-08 08:00:00,5.460016163105636,8,9,Autumn,4.1,17.83,99.9
2024-09-08 09:00:00,5.074327885782132,9,9,Autumn,3.8,17.79,99.9
2024-09-08 10:00:00,4.929718429048449,10,9,Autumn,3.7,18.35,99.9
2024-09-08 11:00:00,6.183255443939927,11,9,Autumn,4.1,18.89,99.9
2024-09-08 12:00:00,7.091060488472742,12,9,Autumn,5.2,20.18,99.9
2024-09-08 13:00:00,9.935836775819116,13,9,Autumn,6.4,20.33,99.9
2024-09-08 14:00:00,6.901695630874962,14,9,Autumn,5.3,20.19,99.9
2024-09-08 15:00:00,6.272904418919489,15,9,Autumn,4.9,20.91,99.9
2024-09-08 16:00:00,7.269362085708074,16,9,Autumn,5.3,20.72,99.9
2024-09-08 17:00:00,7.809786305008828,17,9,Autumn,5.9,19.14,99.9
2024-09-08 18:00:00,5.763602844949292,18,9,Autumn,4.2,18.65,99.9
2024-09-08 19:00:00,5.240674769847575,19,9,Autumn,3.8,18.61,99.9
2024-09-08 20:00:00,3.062606990456117,20,9,Autumn,2.5,17.55,99.9
2024-09-08 21:00:00,3.262108157254292,21,9,Autumn,2.4,17.26,99.9
2024-09-08 22:00:00,3.5361800991589902,22,9,Autumn,2.5,17.2,99.9
2024-09-08 23:00:00,2.2897302639646515,23,9,Autumn,1.1,16.35,99.9
2024-09-09 00:00:00,2.455745069588238,0,9,Autumn,1.4,16.23,99.9
2024-09-09 01:00:00,2.5369291141821124,1,9,Autumn,1.7,16.34,99.9
2024-09-09 02:00:00,2.311814887396757,2,9,Autumn,1.8,16.32,99.9
2024-09-09 03:00:00,3.001426223709096,3,9,Autumn,2.3,16.37,99.9
2024-09-09 04:00:00,2.806764913452088,4,9,Autumn,2.2,16.36,99.9
2024-09-09 05:00:00,3.4532750427670145,5,9,Autumn,2.5,16.22,99.9
2024-09-09 06:00:00,5.212377456853706,6,9,Autumn,3.5,15.98,99.9
2024-09-09 07:00:00,3.276790341344265,7,9,Autumn,4.1,15.44,99.9
2024-09-09 08:00:00,6.9886721056067564,8,9,Autumn,7.8,15.6,99.9
2024-09-09 09:00:00,5.275651505424064,9,9,Autumn,5.9,15.4,99.9
2024-09-09 10:00:00,5.785625999122827,10,9,Autumn,6.4,15.7,99.9
2024-09-09 11:00:00,4.2445481296404015,11,9,Autumn,3.8,16.03,99.9
2024-09-09 12:00:00,4.346111080932121,12,9,Autumn,4.5,16.41,99.9
2024-09-09 13:00:00,3.750097189337637,13,9,Autumn,2.6,16.95,99.9
2024-09-09 14:00:00,4.827957745073711,14,9,Autumn,3.1,17.43,99.9
2024-09-09 15:00:00,3.972455499613809,15,9,Autumn,2.7,17.23,99.9
2024-09-09 16:00:00,4.460955848345948,16,9,Autumn,3.0,17.34,99.9
2024-09-09 17:00:00,3.660067132094047,17,9,Autumn,2.3,17.08,99.9
2024-09-09 18:00:00,3.740917989861013,18,9,Autumn,2.3,16.99,99.9
2024-09-09 19:00:00,4.418324336710253,19,9,Autumn,3.0,16.79,99.9
2024-09-09 20:00:00,6.227731600775399,20,9,Autumn,4.0,16.76,99.9
2024-09-09 21:00:00,7.948317619846668,21,9,Autumn,5.6,16.81,99.9
2024-09-09 22:00:00,10.760923373534323,22,9,Autumn,7.6,16.76,99.9
2024-09-09 23:00:00,13.234016500789526,23,9,Autumn,10.1,16.61,99.9
2024-09-10 00:00:00,13.864318518565817,0,9,Autumn,10.4,16.47,99.9
2024-09-10 01:00:00,14.11337048751906,1,9,Autumn,9.4,16.24,99.9
2024-09-10 02:00:00,14.419215075968374,2,9,Autumn,9.6,16.04,99.9
2024-09-10 03:00:00,14.933004153707037,3,9,Autumn,10.0,16.01,99.9
2024-09-10 04:00:00,16.516419395849653,4,9,Autumn,10.9,15.98,99.9
2024-09-10 05:00:00,16.894695855993277,5,9,Autumn,10.8,15.81,99.9
2024-09-10 06:00:00,13.706926773329798,6,9,Autumn,9.9,15.85,99.9
2024-09-10 07:00:00,13.94263970113834,7,9,Autumn,12.0,16.57,99.9
2024-09-10 08:00:00,10.051183693917547,8,9,Autumn,9.6,18.23,99.66
2024-09-10 09:00:00,8.243670516392912,9,9,Autumn,7.4,20.84,93.47
2024-09-10 10:00:00,7.467162390793182,10,9,Autumn,6.5,23.66,75.97
2024-09-10 11:00:00,4.921487889885581,11,9,Autumn,4.4,21.29,73.31
2024-09-10 12:00:00,4.808592435308893,12,9,Autumn,3.9,22.21,69.85
2024-09-10 13:00:00,4.983957388398372,13,9,Autumn,4.0,23.05,64.69
2024-09-10 14:00:00,4.949540120489498,14,9,Autumn,3.9,23.25,63.18
2024-09-10 15:00:00,4.943441857689542,15,9,Autumn,3.8,24.09,61.11
2024-09-10 16:00:00,4.861918119971151,16,9,Autumn,3.9,22.47,64.41
2024-09-10 17:00:00,4.975544678974884,17,9,Autumn,4.1,20.83,70.09
2024-09-10 18:00:00,4.758303023068782,18,9,Autumn,4.2,19.64,73.97
2024-09-10 19:00:00,5.016174194449741,19,9,Autumn,4.3,18.64,77.79
2024-09-10 20:00:00,5.365913809704773,20,9,Autumn,4.7,17.66,81.82
2024-09-10 21:00:00,6.835643556004132,21,9,Autumn,6.3,16.0,95.89
2024-09-10 22:00:00,7.276135175150873,22,9,Autumn,7.0,14.85,99.9
2024-09-10 23:00:00,6.830609906648995,23,9,Autumn,6.4,13.93,99.9
2024-09-11 00:00:00,6.051600025080337,0,9,Autumn,5.4,13.12,99.9
2024-09-11 01:00:00,6.056742138941572,1,9,Autumn,5.4,12.58,99.9
2024-09-11 02:00:00,6.102479891080415,2,9,Autumn,5.4,12.02,99.9
2024-09-11 03:00:00,6.398462514873739,3,9,Autumn,5.7,11.77,99.9
2024-09-11 04:00:00,6.485363061953697,4,9,Autumn,5.8,11.61,99.9
2024-09-11 05:00:00,6.286455095828341,5,9,Autumn,5.8,11.1,99.9
2024-09-11 06:00:00,9.119080091684882,6,9,Autumn,6.6,11.13,99.9
2024-09-11 07:00:00,8.89259319934176,7,9,Autumn,9.3,12.78,99.9
2024-09-11 08:00:00,9.552646197086212,8,9,Autumn,9.6,15.0,99.9
2024-09-11 09:00:00,7.853090995004755,9,9,Autumn,8.5,19.15,92.29
2024-09-11 10:00:00,7.2360751685938975,10,9,Autumn,7.0,20.82,83.16
2024-09-11 11:00:00,7.758159557503609,11,9,Autumn,7.0,23.8,67.59
2024-09-11 12:00:00,8.141402812842166,12,9,Autumn,7.1,23.85,62.37
2024-09-11 13:00:00,8.564513685657065,13,9,Autumn,7.4,22.29,69.12
2024-09-11 14:00:00,9.100619117403976,14,9,Autumn,7.7,23.1,67.13
2024-09-11 15:00:00,7.643730956347797,15,9,Autumn,6.8,21.44,80.09
2024-09-11 16:00:00,5.698377720523651,16,9,Autumn,4.5,19.4,95.8
2024-09-11 17:00:00,5.1023837547941335,17,9,Autumn,3.9,18.85,99.76
2024-09-11 18:00:00,5.484548440398334,18,9,Autumn,4.3,18.16,99.9
2024-09-11 19:00:00,8.117650126996672,19,9,Autumn,5.7,17.05,99.9
2024-09-11 20:00:00,1.8962220802235672,20,9,Autumn,1.9,14.48,99.9
2024-09-11 21:00:00,1.2728822279151188,21,9,Autumn,0.6,13.1,99.9
2024-09-11 22:00:00,1.1358095007561009,22,9,Autumn,0.8,12.34,99.9
2024-09-11 23:00:00,1.1785967556107404,23,9,Autumn,1.0,12.44,99.9
2024-09-12 00:00:00,1.0242846652084134,0,9,Autumn,0.9,11.73,99.9
2024-09-12 01:00:00,0.9606876971810916,1,9,Autumn,0.7,11.48,99.9
2024-09-12 02:00:00,0.9488669310074044,2,9,Autumn,1.0,11.28,99.9
2024-09-12 03:00:00,0.9621579218485992,3,9,Autumn,1.2,11.3,99.9
2024-09-12 04:00:00,1.1186301428138794,4,9,Autumn,1.5,11.03,99.9
2024-09-12 05:00:00,1.5225374562376215,5,9,Autumn,1.8,11.05,99.9
2024-09-12 06:00:00,2.244670826698687,6,9,Autumn,2.3,11.3,99.9
2024-09-12 07:00:00,1.8131789365944524,7,9,Autumn,2.6,11.82,99.9
2024-09-12 08:00:00,2.5483662178536903,8,9,Autumn,3.8,14.25,99.25
2024-09-12 09:00:00,2.3134814005844384,9,9,Autumn,2.2,15.92,93.61
2024-09-12 10:00:00,2.391705111862364,10,9,Autumn,2.4,15.72,91.27
2024-09-12 11:00:00,2.267741101636489,11,9,Autumn,2.3,16.47,83.44
2024-09-12 12:00:00,2.4294387600198117,12,9,Autumn,2.5,16.63,78.07
2024-09-12 13:00:00,2.130922108397852,13,9,Autumn,1.5,17.07,69.84
2024-09-12 14:00:00,1.908626655734038,14,9,Autumn,1.4,15.82,71.87
2024-09-12 15:00:00,2.2300310947983872,15,9,Autumn,2.0,17.58,64.21
2024-09-12 16:00:00,2.0687494175904773,16,9,Autumn,2.1,15.78,73.93
2024-09-12 17:00:00,1.7563462322102965,17,9,Autumn,1.7,15.13,73.15
2024-09-12 18:00:00,1.8320788478518213,18,9,Autumn,1.9,14.78,70.68
2024-09-12 19:00:00,1.6615777081482417,19,9,Autumn,1.8,14.17,72.63
2024-09-12 20:00:00,2.013689514594384,20,9,Autumn,2.1,13.92,76.07
2024-09-12 21:00:00,1.5958452482699297,21,9,Autumn,1.9,13.54,78.62
2024-09-12 22:00:00,1.5341678160136034,22,9,Autumn,1.8,13.09,80.8
2024-09-12 23:00:00,1.733197078433598,23,9,Autumn,1.8,12.82,83.24
2024-09-13 00:00:00,1.7574673170253976,0,9,Autumn,1.8,12.51,85.03
2024-09-13 01:00:00,1.7919515336479206,1,9,Autumn,1.8,12.12,85.9
2024-09-13 02:00:00,1.4756932476985072,2,9,Autumn,1.8,12.07,87.12
2024-09-13 03:00:00,1.397221887856162,3,9,Autumn,1.6,11.64,89.48
2024-09-13 04:00:00,1.5964721106011963,4,9,Autumn,1.6,11.4,90.47
2024-09-13 05:00:00,1.5751495006914475,5,9,Autumn,1.8,11.28,90.87
2024-09-13 06:00:00,1.8098176538217068,6,9,Autumn,2.0,11.26,90.77
2024-09-13 07:00:00,1.8556682578543384,7,9,Autumn,2.0,11.58,89.67
